id;x;y
3219;17.6864308;49.0738933
3220;17.3831889;49.2975111
3221;17.1102508;49.4721881
3222;16.8329192;49.8656686
3223;17.0764219;49.7052042
3224;17.2498492;50.28363
3225;17.0771339;49.5775514
3226;17.1853003;50.3719917
3227;17.3382444;49.6292428
3228;17.1566814;50.0714275
3229;17.4231894;49.3931664
3230;16.8466939;49.5268975
3231;17.32603;49.4659153
3232;17.4285953;50.2567428
3233;16.9706411;49.9655333
3234;17.5847983;49.5269214
3235;17.1008656;50.3098033
3236;17.3016658;49.7323258
3237;17.8025361;49.5873078
3238;17.1741639;49.4029614
3239;16.8361122;49.9378239
3240;17.2130381;50.2293917
3241;18.1172242;49.5914711
3242;17.9144706;49.9188506
3243;17.2688467;49.9341603
3244;18.5697353;49.8919956
3245;18.8004094;49.5295867
3246;18.3236381;49.9207803
3247;18.0749689;49.7254544
3248;17.7332733;50.0504942
3249;17.9346669;49.6472358
3250;17.7733678;49.8047531
3251;18.4473267;49.5459714
3252;17.446785;50.1051008
3253;18.0225081;49.5382717
3254;18.5902419;49.7876614
3255;17.5741622;50.2043436
3256;18.4842053;49.6365508
3257;18.2924622;49.8337061
3258;17.4647533;49.9902572
3259;18.1518092;49.9714889
3260;18.4299958;49.7799639
3261;16.0304772;49.7123525
3262;16.0323806;49.6707894
3263;16.1368425;49.7079692
3264;17.5282639;49.7854944
3265;17.5420075;49.7769286
3266;17.5053986;49.755255
3267;18.5527028;49.6428992
3268;18.6072347;49.6206617
3269;18.6275292;49.6275558
3270;15.13533;50.8157856
3271;15.1579069;50.8140386
3272;15.1538678;50.7757
3273;15.9270636;50.6691097
3274;15.8456347;50.6961939
3275;15.8325842;50.7081728
3276;16.6814583;49.632295
3277;16.7829094;49.6475008
3278;16.8236278;49.6543136
3279;13.3980892;49.2636425
3280;13.3309028;49.2215031
3281;13.2463539;49.203435
3282;14.5384097;48.7904161
3283;14.5827361;48.7686628
3284;14.5515403;48.7439089
3285;13.7653403;50.7336436
3286;13.7928961;50.7438633
3287;13.8565269;50.7067228
3288;16.65138;48.8844481
3289;16.6504275;48.8694589
3290;16.5848294;48.8573875
3291;16.9904314;50.2099894
3292;16.9751281;50.2269167
3293;16.9217039;50.2259522
3294;12.6679581;50.0261336
3295;12.7234994;50.0152489
3296;12.7729997;50.0367011
4001;15.081445;50.77751802
4002;17.27631826;49.60164993
4003;18.28725035;49.83273958
4004;13.63029773;50.52522947
4005;13.62721825;50.60820841
4006;13.38379674;49.78375439
4007;13.37231597;49.78212935
4008;13.37086362;49.73760071
4009;13.38606229;49.74481099
4011;13.60985658;50.59358903
4012;18.20984556;49.82430482
4013;18.26813354;49.85074953
4014;17.27760118;49.59202048
4015;15.04650079;50.76238366
2971;18.6365414;49.7512589
2972;18.6242808;49.8701094
2973;18.3115331;49.9256517
2974;13.7861692;50.7606697
2975;13.8584414;50.9814300
2976;14.3220472;51.0907517
2977;14.5262469;51.0342522
2978;12.2294033;50.0773100
2979;12.3114711;50.2175292
