1408,"Dobrotice",False
1410,"Třebětice",False
1412,"Postoupky",False
1413,"Bezměrov",False
1414,"Nasavrky",False
1415,"Balkova Lhota",False
1416,"Meziříčí",False
1417,"Padařov",False
1419,"Sepekov",False
1421,"Líšnice",False
1423,"Stehlovice",False
1424,"Jetětice",False
1426,"Vlastec",False
1427,"Záhoří",False
1428,"Vrcovice",False
1430,"Písek jih",False
1431,"Radostice",False
1432,"Silůvky",False
1434,"Budkovice",False
1437,"Pravice",False
1438,"Břežany",False
1439,"Dolenice",False
4001,"Liberec - Lidové sady",True
1441,"Našiměřice",False
1444,"Boří les",False
1445,"Valtice město",False
1446,"Valtice",False
1447,"Sedlec u Mikulova",False
1449,"Březí",False
1450,"Dobré Pole",False
1451,"Novosedly",False
1452,"Jevišovka",False
1453,"Božice u Znojma",False
1454,"Hodonice",False
1455,"Dyje",False
1457,"Znojmo-Nový Šaldorf",False
1460,"Vracov",False
1461,"Vlkoš",False
